"id"	"trait"	"sample_size"	"nsnp"	"year"	"consortium"	"author"	"note"	"access"	"mr"	"sex"	"pmid"	"priority"	"population"	"unit"	"category"	"subcategory"	"ncase"	"ncontrol"	"sd"	"ukbbid"
"ukb-b-19953"	"Body mass index (BMI)"	461460	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"21001: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Continuous"	"NA"	NA	NA	NA	"21001"
"ukb-b-12812"	"Treatment/medication code: bendrofluazide"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20003#1140866122: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	2460	460473	NA	"20003#1140866122"
"ukb-b-5580"	"PCT where patients GP was registered: SOUTH TYNESIDE PCT"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41230#5KG: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	2587	460423	NA	"41230#5KG"
"ukb-b-4932"	"PCT responsible for patient data: SOUTH GLOUCESTERSHIRE PCT"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41229#5A3: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	4261	458749	NA	"41229#5A3"
"ukb-b-873"	"Fractured bone site(s): Spine"	460340	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"6151#4: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1036	459304	NA	"6151#4"
"ukb-b-1763"	"Non-cancer illness code, self-reported: nasal/sinus disorder"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20002#1413: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1754	461179	NA	"20002#1413"
"ukb-b-10849"	"Diagnoses - main ICD10: N93.9 Abnormal uterine and vaginal bleeding, unspecified"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41202#N939: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1145	461865	NA	"41202#N939"
"ukb-b-9473"	"Operative procedures - main OPCS: G45.1 Fibreoptic endoscopic examination of upper gastrointestinal tract and biopsy of lesion of upper gastrointestinal tract"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41200#G451: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	40003	423007	NA	"41200#G451"
"ukb-b-8929"	"Interpolated Age of participant when non-cancer illness first diagnosed"	342336	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20009: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Continuous"	"NA"	NA	NA	NA	"20009"
"ukb-b-3337"	"Treatment/medication code: nasonex 0.05% aqueous nasal spray"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20003#1141150944: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	2316	460617	NA	"20003#1141150944"
"ukb-b-19409"	"Diagnoses - secondary ICD10: R10.4 Other and unspecified abdominal pain"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41204#R104: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	4649	458361	NA	"41204#R104"
"ukb-b-11751"	"Non-cancer illness code, self-reported: peritonitis"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20002#1190: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1555	461378	NA	"20002#1190"
"ukb-b-4178"	"PCT where patients GP was registered: BROMLEY PCT"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41230#5A7: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	2303	460707	NA	"41230#5A7"
"ukb-b-20477"	"Diagnoses - secondary ICD10: Z96.6 Presence of orthopaedic joint implants"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41204#Z966: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	5687	457323	NA	"41204#Z966"
"ukb-b-8517"	"Non-cancer illness code, self-reported: urinary frequency / incontinence"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20002#1202: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1624	461309	NA	"20002#1202"
"ukb-b-1147"	"Diagnoses - secondary ICD10: D12.5 Sigmoid colon"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41204#D125: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1016	461994	NA	"41204#D125"
"ukb-b-7593"	"ECG, phase duration"	68426	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"5992: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"5992"
"ukb-b-10713"	"Treatment/medication code: loratadine"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20003#1140862772: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	3296	459637	NA	"20003#1140862772"
"ukb-b-5811"	"Portion size"	64949	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"100010: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"100010"
"ukb-b-3035"	"Operative procedures - main OPCS: E36.9 Unspecified diagnostic endoscopic examination of larynx"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41200#E369: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1231	461779	NA	"41200#E369"
"ukb-b-17507"	"Cancer code, self-reported: cin/pre-cancer cells cervix"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20001#1072: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1604	461329	NA	"20001#1072"
"ukb-b-14863"	"Mineral and other dietary supplements: Iron"	461384	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"6179#5: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	14150	447234	NA	"6179#5"
"ukb-b-10911"	"Diagnoses - secondary ICD10: Z92.2 Personal history of long-term (current) use of other medicaments"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41204#Z922: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	7915	455095	NA	"41204#Z922"
"ukb-b-4674"	"Type of cancer: ICD10: D05.1 Intraductal carcinoma in situ"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"40006#D051: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1917	461093	NA	"40006#D051"
"ukb-b-14145"	"Celery intake"	64949	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"104190: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"104190"
"ukb-b-13391"	"Diagnoses - main ICD10: G45.9 Transient cerebral ischaemic attack, unspecified"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41202#G459: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1364	461646	NA	"41202#G459"
"ukb-b-707"	"Diagnoses - secondary ICD10: K58.9 Irritable bowel syndrome without diarrhoea"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41204#K589: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	2760	460250	NA	"41204#K589"
"ukb-b-19651"	"Diagnoses - secondary ICD10: F10.2 Dependence syndrome"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41204#F102: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1290	461720	NA	"41204#F102"
"ukb-b-6569"	"PCT where patients GP was registered: HEYWOOD, MIDDLETON AND ROCHDALE PCT"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41230#5NQ: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1897	461113	NA	"41230#5NQ"
"ukb-b-12381"	"PCT where patients GP was registered: ST HELENS PCT"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41230#5J3: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1286	461724	NA	"41230#5J3"
"ukb-b-2227"	"Number of children fathered"	209872	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"2405: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"2405"
"ukb-b-14372"	"Operative procedures - main OPCS: G45.9 Unspecified diagnostic fibreoptic endoscopic examination of upper gastrointestinal tract"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41200#G459: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	25609	437401	NA	"41200#G459"
"ukb-b-9050"	"Eye problems/disorders: Injury or trauma resulting in loss of vision"	150642	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"6148#3: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	2770	147872	NA	"6148#3"
"ukb-b-4963"	"Diagnoses - secondary ICD10: N17.9 Acute renal failure, unspecified"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41204#N179: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1415	461595	NA	"41204#N179"
"ukb-b-8906"	"Knee pain for 3+ months"	97889	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"3773: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	76910	20979	NA	"3773"
"ukb-b-11943"	"Types of spread used on bread/crackers: Unknown margarine on bread/crackers"	64949	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20087#188: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	2603	62346	NA	"20087#188"
"ukb-b-5362"	"Banana intake"	64949	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"104460: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"104460"
"ukb-b-19885"	"Duration of questionnaire"	64949	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20082: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Continuous"	"NA"	NA	NA	NA	"20082"
"ukb-b-6633"	"Non-cancer illness code, self-reported: other renal/kidney problem"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20002#1405: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1944	460989	NA	"20002#1405"
"ukb-b-16879"	"Diagnoses - secondary ICD10: N95.0 Postmenopausal bleeding"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41204#N950: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	2161	460849	NA	"41204#N950"
"ukb-b-18395"	"Treatment/medication code: iron product"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20003#1140888386: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1332	461601	NA	"20003#1140888386"
"ukb-b-20349"	"Non-cancer illness code, self-reported: bladder problem (not cancer)"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20002#1201: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	2790	460143	NA	"20002#1201"
"ukb-b-4817"	"Operative procedures - secondary OPCS: Y98.1 Radiology of one body area (or < 20 minutes)"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41210#Y981: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	12252	450758	NA	"41210#Y981"
"ukb-b-17241"	"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor: Hayfever, allergic rhinitis or eczema"	462013	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"6152#9: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	106201	355812	NA	"6152#9"
"ukb-b-2525"	"Operative procedures - secondary OPCS: Z47.2 Skin of temple"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41210#Z472: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1485	461525	NA	"41210#Z472"
"ukb-b-12558"	"Decaffeinated coffee"	64949	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"100360: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"100360"
"ukb-b-5186"	"Oat crunch intake"	64949	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"100810: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"100810"
"ukb-b-9155"	"Non-cancer illness code, self-reported: sleep apnoea"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20002#1123: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1510	461423	NA	"20002#1123"
"ukb-b-7551"	"Maximum workload during fitness test"	68425	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"6032: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Continuous"	"NA"	NA	NA	NA	"6032"
"ukb-b-4078"	"Green tea intake"	64949	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"100420: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"100420"
"ukb-b-2091"	"Noisy workplace"	151624	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"4825: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"4825"
"ukb-b-16071"	"PCT where patients GP was registered: SOUTH EAST OXFORDSHIRE PCT"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41230#5DX: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1095	461915	NA	"41230#5DX"
"ukb-b-12036"	"Operative procedures - main OPCS: A61.1 Excision of lesion of peripheral nerve"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41200#A611: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1115	461895	NA	"41200#A611"
"ukb-b-8468"	"Vascular/heart problems diagnosed by doctor: Angina"	461880	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"6150#2: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	14828	447052	NA	"6150#2"
"ukb-b-2425"	"Methods of admission to hospital (recoded): Emergency admission: Other injury"	462399	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41249#2011: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	3356	459043	NA	"41249#2011"
"ukb-b-1355"	"Number of diet questionnaires completed"	198623	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20077: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"20077"
"ukb-b-18477"	"Operation code: bladder surgery"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20004#1427: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	2980	459953	NA	"20004#1427"
"ukb-b-20189"	"Diagnoses - main ICD10: K52.9 Non-infective gastro-enteritis and colitis, unspecified"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41202#K529: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	9463	453547	NA	"41202#K529"
"ukb-b-19950"	"Operative procedures - main OPCS: X99.8 No procedure performed"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41200#X998: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	121646	341364	NA	"41200#X998"
"ukb-b-7739"	"Operative procedures - main OPCS: L87.4 Avulsion of varicose vein of leg"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41200#L874: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1127	461883	NA	"41200#L874"
"ukb-b-12236"	"Avocado intake"	64946	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"104100: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"104100"
"ukb-b-12357"	"PCT responsible for patient data: BRADFORD AND AIREDALE TEACHING PCT"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41229#5NY: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	3229	459781	NA	"41229#5NY"
"ukb-b-6548"	"Illnesses of mother: Parkinson's disease"	422464	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20110#11: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	6998	415466	NA	"20110#11"
"ukb-b-5776"	"Daytime dozing / sleeping (narcolepsy)"	460913	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"1220: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"1220"
"ukb-b-12863"	"Type of meals eaten: Ready meals"	64949	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20089#464: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	5080	59869	NA	"20089#464"
"ukb-b-20261"	"Ever smoked"	461066	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20160: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	280508	180558	NA	"20160"
"ukb-b-7966"	"Treatment/medication code: adcal-d3 1.5g/10micrograms chewable tablet"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20003#1141164828: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	3121	459812	NA	"20003#1141164828"
"ukb-b-14905"	"Age at bilateral oophorectomy (both ovaries removed)"	19621	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"3882: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Continuous"	"NA"	NA	NA	NA	"3882"
"ukb-b-1096"	"Heel bone mineral density (BMD) (left)"	146139	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"4105: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Continuous"	"NA"	NA	NA	NA	"4105"
"ukb-b-8793"	"Squash intake"	64949	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"100180: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"100180"
"ukb-b-14654"	"PCT where patients GP was registered: ROCHDALE PCT"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41230#5JY: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1325	461685	NA	"41230#5JY"
"ukb-b-6448"	"Type of sliced bread eaten: mixed"	64949	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20091#2: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	12937	52012	NA	"20091#2"
"ukb-b-12984"	"Treatment/medication code: beclazone 50 inhaler"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20003#1140862476: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1319	461614	NA	"20003#1140862476"
"ukb-b-6779"	"Diagnoses - main ICD10: K59.0 Constipation"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41202#K590: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	3328	459682	NA	"41202#K590"
"ukb-b-5590"	"Diagnoses - main ICD10: K92.1 Melaena"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41202#K921: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1318	461692	NA	"41202#K921"
"ukb-b-8668"	"Treatment/medication code: doxazosin"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20003#1140879778: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	5176	457757	NA	"20003#1140879778"
"ukb-b-10923"	"Alcohol consumed"	64949	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"100580: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	31833	33116	NA	"100580"
"ukb-b-12397"	"Diagnoses - main ICD10: H26.9 Cataract, unspecified"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41202#H269: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	8890	454120	NA	"41202#H269"
"ukb-b-19393"	"Whole body fat mass"	454137	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"23100: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Continuous"	"NA"	NA	NA	NA	"23100"
"ukb-b-15582"	"Fractured bone site(s): Ankle"	460340	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"6151#1: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	6479	453861	NA	"6151#1"
"ukb-b-394"	"Transport type for commuting to job workplace: None of the above"	245364	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"6143#100: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1031	244333	NA	"6143#100"
"ukb-b-19832"	"Treatment/medication code: fluoxetine"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20003#1140879540: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	5387	457546	NA	"20003#1140879540"
"ukb-b-11664"	"Diagnoses - secondary ICD10: R00.1 Bradycardia, unspecified"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41204#R001: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1254	461756	NA	"41204#R001"
"ukb-b-12945"	"Average evening sound level of noise pollution"	456380	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"24021: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Continuous"	"NA"	NA	NA	NA	"24021"
"ukb-b-3875"	"Type of fat/oil used in cooking: Olive oil"	64949	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20090#353: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	23023	41926	NA	"20090#353"
"ukb-b-20009"	"Diagnoses - secondary ICD10: R05 Cough"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41204#R05: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1072	461938	NA	"41204#R05"
"ukb-b-872"	"Operation code: transurethral resection of prostate (turp)"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20004#1209: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	2359	460574	NA	"20004#1209"
